id;airtable_id;название;бренд;линейка;вкус;тип;формат_пакетов;крепость;категория_крепости;количество_пакетов;вес_нетто;страна;описание;фото_url;цена_безнал;цена_нал;закупочная_цена;активен;created_at;updated_at;тип_эффекта;тип_аромки;насыщенность_аромки;отдаёт_никотином;цвет_пакетов;влажность;текучесть;тип_материал;код_товара;аналоги_коды;популярность;рейтинг;категория
454;recXijHinQE8WFuzH;GUCCI 150 Crystal mint-кристальная мята;GUCCI;150;Crystal mint-кристальная мята;;Слим;150;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;150.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Мята;Сладкая;False;Белый;Увлажнённый;Не течёт;Целлюлоза;GUCCI_150;ICEBURN_GHETTO, FAFF_150, PODONKI_HARD, DRYMOST_150;0;0.0;Снюс
455;recQ68BCmF8OdnTsR;GUCCI 150 Whiskey cola cherry-виски-кола-вишня;GUCCI;150;Whiskey cola cherry-виски-кола-вишня;;Слим;150;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;150.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Терпкая;True;Розовый;Увлажнённый;Не течёт;Целлюлоза;GUCCI_150;ICEBURN_GHETTO, FAFF_150, PODONKI_HARD, DRYMOST_150;0;0.0;Снюс
456;recOYw0aNY2ax0Yqj;GUCCI 150  Candy crash-конфеты;GUCCI;150;Candy crash-конфеты;;Слим;150;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;150.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Жвачки;Сладкая;False;Коричневый;Увлажнённый;Не течёт;Целлюлоза;GUCCI_150;ICEBURN_GHETTO, FAFF_150, PODONKI_HARD, DRYMOST_150;0;0.0;Снюс
457;recm2bJylvN1wpErV;GUCCI 150  Bubblegum-баблгам;GUCCI;150;Bubblegum-баблгам;;Слим;150;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;150.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Жвачки;Сладкая;True;Розовый;Увлажнённый;Не течёт;Целлюлоза;GUCCI_150;ICEBURN_GHETTO, FAFF_150, PODONKI_HARD, DRYMOST_150;0;0.0;Снюс
458;rec6dmTV4g3UlAHAF;GUCCI 150 Monster energy-энергетик;GUCCI;150;Monster energy-энергетик;;Слим;150;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;150.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Приторная;True;Коричневый;Увлажнённый;Не течёт;Целлюлоза;GUCCI_150;ICEBURN_GHETTO, FAFF_150, PODONKI_HARD, DRYMOST_150;0;0.0;Снюс
459;recKPwOFBF2CYg2Ff;GUCCI 150 Strawberry mojito-клубничный мохито;GUCCI;150;Strawberry mojito-клубничный мохито;;Слим;150;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;150.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Сладкая;False;Розовый;Увлажнённый;Не течёт;Целлюлоза;GUCCI_150;ICEBURN_GHETTO, FAFF_150, PODONKI_HARD, DRYMOST_150;0;0.0;Снюс
460;recKBdcDFJcUQWp2I;GUCCI 150 HARIBO-мармеладные мишки;GUCCI;150;HARIBO-мармеладные мишки;;Слим;150;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;150.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Десерты;Сладкая;False;Розовый;Увлажнённый;Не течёт;Целлюлоза;GUCCI_150;ICEBURN_GHETTO, FAFF_150, PODONKI_HARD, DRYMOST_150;0;0.0;Снюс
461;recDcjIuKbtBfRkEj;GUCCI 200 Мармеладные мишки;GUCCI;200;Мармеладные мишки;;Слим;200;Крепкий;20;;;;;450.0;400.0;150.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Десерты;Терпкая;False;Белый;Влажный;Не течёт;Целлюлоза;GUCCI_200;MAD_150, MAD_200, ISTERIKA_150, PEREDOZ_170, ШОК_150, PODONKI_HARD;0;0.0;Снюс
462;recsapc0rIvlVlwdl;GUCCI 200 Вишня;GUCCI;200;Вишня;;Слим;200;Крепкий;20;;;;;450.0;400.0;150.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Терпкая;False;Розовый;Влажный;Не течёт;Целлюлоза;GUCCI_200;MAD_150, MAD_200, ISTERIKA_150, PEREDOZ_170, ШОК_150, PODONKI_HARD;0;0.0;Снюс
463;recllHy0Gl6acIzEL;GUCCI 200 Виноград;GUCCI;200;Виноград;;Слим;200;Крепкий;20;;;;;450.0;400.0;150.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;False;Розовый;Влажный;Не течёт;Целлюлоза;GUCCI_200;MAD_150, MAD_200, ISTERIKA_150, PEREDOZ_170, ШОК_150, PODONKI_HARD;0;0.0;Снюс
464;recOAQzITdpkMauxx;GUCCI 200 Маунтин-дью;GUCCI;200;Маунтин-дью;;Слим;200;Крепкий;20;;;;;450.0;400.0;150.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Сладкая;False;Белый;Влажный;Не течёт;Целлюлоза;GUCCI_200;MAD_150, MAD_200, ISTERIKA_150, PEREDOZ_170, ШОК_150, PODONKI_HARD;0;0.0;Снюс
465;recd45bvnsisGrrG5;MAD  CLASSIC Мята;MAD;CLASSIC;Мята;;Классический;100;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Мята;Освежающая;False;Белый;Слегка увлажнённый;Не течёт;Целлюлоза;MAD _CLASSIC;FAFF_100, FEDRS ORIGINAL_SERIES10, ARQA_PREMIUM120, ТРИНАШКА_BYICEBURN, ICEBURN_DOUBLEEXTREME;0;0.0;Снюс
466;rec11CdoTvelhSj92;MAD  FATALITY Classic-Мята;MAD;FATALITY;Classic-Мята;;Классический;170;Крепкий;20;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Мята;Освежающая;False;Белый;Слегка увлажнённый;Не течёт;Целлюлоза;MAD _FATALITY;BLAX_EVOLUTION, ISTERIKA_150, PODONKI_HARD, ICEBURN_GHETTO, DRYMOST_150;0;0.0;Снюс
467;recbN9T1GJuHR8uif;MAD 150 Trip-лимон-мята-абсент;MAD;150;Trip-лимон-мята-абсент;;Классический;150;Крепкий;20;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;;True;Белый;Слегка увлажнённый;Не течёт;Целлюлоза;MAD_150;DRYMOST_150, BLAX_EVOLUTION, PODONKI_HARD, PEREDOZ_170, GUCCI_200, ШОК_150;0;0.0;Снюс
468;recF4WmKa5Zx0MKZh;MAD 150 Ежевика;MAD;150;Ежевика;;Классический;150;Крепкий;20;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;True;Белый;Слегка увлажнённый;Не течёт;Целлюлоза;MAD_150;DRYMOST_150, BLAX_EVOLUTION, PODONKI_HARD, PEREDOZ_170, GUCCI_200, ШОК_150;0;0.0;Снюс
469;rec0bU8mAaXxGyQJG;MAD 150 Rush-энергетик;MAD;150;Rush-энергетик;;Классический;150;Крепкий;20;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Сладкая;True;Белый;Слегка увлажнённый;Не течёт;Целлюлоза;MAD_150;DRYMOST_150, BLAX_EVOLUTION, PODONKI_HARD, PEREDOZ_170, GUCCI_200, ШОК_150;0;0.0;Снюс
470;recoCEFE9bb53j34A;MAD 150 Mamba-клубника-банан;MAD;150;Mamba-клубника-банан;;Классический;150;Крепкий;20;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Жвачки;Сладкая;True;Белый;Слегка увлажнённый;Не течёт;Целлюлоза;MAD_150;DRYMOST_150, BLAX_EVOLUTION, PODONKI_HARD, PEREDOZ_170, GUCCI_200, ШОК_150;0;0.0;Снюс
471;recSSQdZee92GKtwl;MAD 150 Баунти;MAD;150;Баунти;;Классический;150;Крепкий;20;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Десерты;Приторная;True;Белый;Слегка увлажнённый;Не течёт;Целлюлоза;MAD_150;DRYMOST_150, BLAX_EVOLUTION, PODONKI_HARD, PEREDOZ_170, GUCCI_200, ШОК_150;0;0.0;Снюс
472;recuwg6DORG0dOSo9;MAD 200 Сочный виноград;MAD;200;Сочный виноград;;Слим;200;Очень крепкий;20;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;True;Фиолетовый;Увлажнённый;Не течёт;Целлюлоза;MAD_200;ШОК_X201, ШОК_SHTORM200, NICTECH_105, SIMPSONS_150, KASTA_COVID, KASTA_ANIME, DRYMOST_ARMAGEDON;0;0.0;Снюс
473;recHAcTown29icj8U;MAD 200 Кислое яблоко;MAD;200;Кислое яблоко;;Слим;200;Очень крепкий;20;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;True;Зеленый;Увлажнённый;Не течёт;Целлюлоза;MAD_200;ШОК_X201, ШОК_SHTORM200, NICTECH_105, SIMPSONS_150, KASTA_COVID, KASTA_ANIME, DRYMOST_ARMAGEDON;0;0.0;Снюс
474;recqDEE18ECaZpTt6;MAD 200 Клубника;MAD;200;Клубника;;Слим;200;Очень крепкий;20;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;True;Розовый;Увлажнённый;Не течёт;Целлюлоза;MAD_200;ШОК_X201, ШОК_SHTORM200, NICTECH_105, SIMPSONS_150, KASTA_COVID, KASTA_ANIME, DRYMOST_ARMAGEDON;0;0.0;Снюс
475;recVs2cnp3ohLAM4u;MAD 200 Голубая малина;MAD;200;Голубая малина;;Слим;200;Очень крепкий;20;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;True;Голубой;Увлажнённый;Не течёт;Целлюлоза;MAD_200;ШОК_X201, ШОК_SHTORM200, NICTECH_105, SIMPSONS_150, KASTA_COVID, KASTA_ANIME, DRYMOST_ARMAGEDON;0;0.0;Снюс
476;reciGgCn7OcRavydI;MAD 200 Кола;MAD;200;Кола;;Слим;200;Очень крепкий;20;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Сладкая;True;Коричневый;Увлажнённый;Не течёт;Целлюлоза;MAD_200;ШОК_X201, ШОК_SHTORM200, NICTECH_105, SIMPSONS_150, KASTA_COVID, KASTA_ANIME, DRYMOST_ARMAGEDON;0;0.0;Снюс
477;recBo2QRWViaE47kd;MAD 200 Жвачка;MAD;200;Жвачка;;Слим;200;Очень крепкий;20;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Жвачки;Сладкая;True;Розовый;Увлажнённый;Не течёт;Целлюлоза;MAD_200;ШОК_X201, ШОК_SHTORM200, NICTECH_105, SIMPSONS_150, KASTA_COVID, KASTA_ANIME, DRYMOST_ARMAGEDON;0;0.0;Снюс
478;recJnYSxky6buNVyO;MAD 200 Dr Pepper вишня;MAD;200;Dr Pepper вишня;;Слим;200;Очень крепкий;20;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Терпкая;True;Розовый;Увлажнённый;Не течёт;Целлюлоза;MAD_200;ШОК_X201, ШОК_SHTORM200, NICTECH_105, SIMPSONS_150, KASTA_COVID, KASTA_ANIME, DRYMOST_ARMAGEDON;0;0.0;Снюс
479;recHFCOSaiuyPKuAH;MAD 200 Клубника Голубика Арбуз;MAD;200;Клубника Голубика Арбуз;;Слим;200;Очень крепкий;20;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;True;Красный;Увлажнённый;Не течёт;Целлюлоза;MAD_200;ШОК_X201, ШОК_SHTORM200, NICTECH_105, SIMPSONS_150, KASTA_COVID, KASTA_ANIME, DRYMOST_ARMAGEDON;0;0.0;Снюс
480;recIFnR5siHMUOw8O;MAD 200 Тропический;MAD;200;Тропический;;Слим;200;Очень крепкий;20;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Терпкая;True;Желтый;Увлажнённый;Не течёт;Целлюлоза;MAD_200;ШОК_X201, ШОК_SHTORM200, NICTECH_105, SIMPSONS_150, KASTA_COVID, KASTA_ANIME, DRYMOST_ARMAGEDON;0;0.0;Снюс
481;recyg5WGyl5p0y082;MAD 200 Таинственный;MAD;200;Таинственный;;Слим;200;Очень крепкий;20;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Терпкая;True;Голубой;Увлажнённый;Не течёт;Целлюлоза;MAD_200;ШОК_X201, ШОК_SHTORM200, NICTECH_105, SIMPSONS_150, KASTA_COVID, KASTA_ANIME, DRYMOST_ARMAGEDON;0;0.0;Снюс
482;recvM8Zu7j58obyDe;PEREDOZ 170 Яблоко;PEREDOZ;170;Яблоко;;Слим;170;Крепкий;20;;;;;450.0;400.0;165.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Фрукты;Сладкая;True;;Влажный;Не течёт;Целлюлоза;PEREDOZ_170;ISTERIKA_150, ШОК_150, PODONKI_HARD, DRYMOST_150, GUCCI_200;0;0.0;Снюс
483;rec1gm0QE1iTeWESK;PEREDOZ 170 Ментол;PEREDOZ;170;Ментол;;Слим;170;Крепкий;20;;;;;450.0;400.0;165.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Мята;Освежающая;True;;Влажный;Не течёт;Целлюлоза;PEREDOZ_170;ISTERIKA_150, ШОК_150, PODONKI_HARD, DRYMOST_150, GUCCI_200;0;0.0;Снюс
484;recN0Zu2axPRrafER;PEREDOZ 170 Лесные ягоды;PEREDOZ;170;Лесные ягоды;;Слим;170;Крепкий;20;;;;;450.0;400.0;165.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Ягоды;Сладкая;False;;Влажный;Не течёт;Целлюлоза;PEREDOZ_170;ISTERIKA_150, ШОК_150, PODONKI_HARD, DRYMOST_150, GUCCI_200;0;0.0;Снюс
485;recQFBUhQB4UQ1wTV;PEREDOZ 170 Сладкая мята;PEREDOZ;170;Сладкая мята;;Слим;170;Крепкий;20;;;;;450.0;400.0;165.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Мята;Сладкая;False;;Влажный;Не течёт;Целлюлоза;PEREDOZ_170;ISTERIKA_150, ШОК_150, PODONKI_HARD, DRYMOST_150, GUCCI_200;0;0.0;Снюс
486;recyqJfvDQiGQtJzI;PEREDOZ 170 Жвачка;PEREDOZ;170;Жвачка;;Слим;170;Крепкий;20;;;;;450.0;400.0;165.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Жвачки;Сладкая;True;;Увлажнённый;Не течёт;Целлюлоза;PEREDOZ_170;ISTERIKA_150, ШОК_150, PODONKI_HARD, DRYMOST_150, GUCCI_200;0;0.0;Снюс
487;rec8uRla82wvwM17i;PEREDOZ 170 Ананас;PEREDOZ;170;Ананас;;Слим;170;Крепкий;20;;;;;450.0;400.0;165.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Фрукты;Сладкая;True;;Увлажнённый;Не течёт;Целлюлоза;PEREDOZ_170;ISTERIKA_150, ШОК_150, PODONKI_HARD, DRYMOST_150, GUCCI_200;0;0.0;Снюс
488;recxUuItYnihqSAga;PEREDOZ 170 Кола;PEREDOZ;170;Кола;;Слим;170;Крепкий;20;;;;;450.0;400.0;165.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Напитки;Сладкая;False;;Увлажнённый;Не течёт;Целлюлоза;PEREDOZ_170;ISTERIKA_150, ШОК_150, PODONKI_HARD, DRYMOST_150, GUCCI_200;0;0.0;Снюс
489;recZVgs9oC89m3XEj;PEREDOZ 170 Тропический микс;PEREDOZ;170;Тропический микс;;Слим;170;Крепкий;20;;;;;450.0;400.0;165.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Фрукты;Сладкая;False;;Увлажнённый;Не течёт;Целлюлоза;PEREDOZ_170;ISTERIKA_150, ШОК_150, PODONKI_HARD, DRYMOST_150, GUCCI_200;0;0.0;Снюс
490;recZ0vMpavMp2ISwE;PEREDOZ 170 Вишня;PEREDOZ;170;Вишня;;Слим;170;Крепкий;20;;;;;450.0;400.0;165.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Ягоды;Сладкая;True;;Увлажнённый;Не течёт;Целлюлоза;PEREDOZ_170;ISTERIKA_150, ШОК_150, PODONKI_HARD, DRYMOST_150, GUCCI_200;0;0.0;Снюс
491;rec761pNsN4UtZOzA;PEREDOZ 170 Энергетик;PEREDOZ;170;Энергетик;;Слим;170;Крепкий;20;;;;;450.0;400.0;165.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Напитки;Приторная;True;;Увлажнённый;Не течёт;Целлюлоза;PEREDOZ_170;ISTERIKA_150, ШОК_150, PODONKI_HARD, DRYMOST_150, GUCCI_200;0;0.0;Снюс
492;rectnS9Ekgfppho0y;SIMPSONS 50 ФЛАНДЕРС - Мята;SIMPSONS;50;ФЛАНДЕРС - Мята;;Слим;50;Очень лёгкий;30;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Мята;Освежающая;False;Белый;Увлажнённый;Не течёт;Целлюлоза;SIMPSONS_50;ARQA _CLASSIC, FEDRS ORIGINAL_SERIES5, FAFF_65, CHN _45;0;0.0;Снюс
493;recu8EMpr6P5rd4Vi;SIMPSONS 75 МЭГИ - Мята;SIMPSONS;75;МЭГИ - Мята;;Слим;75;Лёгкий;30;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Мята;Освежающая;False;Белый;Увлажнённый;Не течёт;Целлюлоза;SIMPSONS_75;ARQA_STANDART100, FEDRS ORIGINAL_SERIES8, FAFF_75, ICEBURN_CLASSIC, CHN _45;0;0.0;Снюс
494;recWnUEyeiGnikNUu;SIMPSONS 100 Дыня манго клубника;SIMPSONS;100;Дыня манго клубника;;Слим;100;Средне-крепкий (к крепкому);30;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;True;;Увлажнённый;Не течёт;Целлюлоза;SIMPSONS_100;FAFF_100, ICEBURN_DOUBLEEXTREME, GUCCI_150, FEDRS ORIGINAL_SERIES10, ARQA_PREMIUM120, ARQA_PREMIUM150;0;0.0;Снюс
495;rec2gyuLiXWOXzP7c;SIMPSONS 100 Яблоко дюшес;SIMPSONS;100;Яблоко дюшес;;Слим;100;Средне-крепкий (к крепкому);30;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;True;;Увлажнённый;Не течёт;Целлюлоза;SIMPSONS_100;FAFF_100, ICEBURN_DOUBLEEXTREME, GUCCI_150, FEDRS ORIGINAL_SERIES10, ARQA_PREMIUM120, ARQA_PREMIUM150;0;0.0;Снюс
496;recmQHwHyv9A93iQB;SIMPSONS 100 Пепси;SIMPSONS;100;Пепси;;Слим;100;Средне-крепкий (к крепкому);30;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Сладкая;True;;Увлажнённый;Не течёт;Целлюлоза;SIMPSONS_100;FAFF_100, ICEBURN_DOUBLEEXTREME, GUCCI_150, FEDRS ORIGINAL_SERIES10, ARQA_PREMIUM120, ARQA_PREMIUM150;0;0.0;Снюс
497;recS3gPMu91HrM90y;SIMPSONS 100 Виноград;SIMPSONS;100;Виноград;;Слим;100;Средне-крепкий (к крепкому);30;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;True;;Увлажнённый;;Целлюлоза;SIMPSONS_100;FAFF_100, ICEBURN_DOUBLEEXTREME, GUCCI_150, FEDRS ORIGINAL_SERIES10, ARQA_PREMIUM120, ARQA_PREMIUM150;0;0.0;Снюс
498;recy68ofC7MkSll0D;SIMPSONS 150 Арбуз;SIMPSONS;150;Арбуз;;Слим;150;Крепкий;30;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Ягоды;Сладкая;True;;Влажный;Не течёт;Целлюлоза;SIMPSONS_150;KASTA_PHOBIA, ШОК_X201, ШОК_SHTORM200, DRYMOST_ARMAGEDON, PODONKI_HARD, ISTERIKA_150;0;0.0;Снюс
499;recGcexOYKTJ8sKkJ;SIMPSONS 150 Вишня;SIMPSONS;150;Вишня;;Слим;150;Крепкий;30;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Ягоды;Терпкая;False;;Влажный;Не течёт;Целлюлоза;SIMPSONS_150;FAFF_100, ICEBURN_DOUBLEEXTREME, GUCCI_150, FEDRS ORIGINAL_SERIES10, ARQA_PREMIUM120, ARQA_PREMIUM150;0;0.0;Снюс
500;recmYJf1vb7EkPlJY;SIMPSONS 150 Зелёный чай лимон бергамот;SIMPSONS;150;Зелёный чай лимон бергамот;;Слим;150;Крепкий;30;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Напитки;Терпкая;True;;Влажный;Не течёт;Целлюлоза;SIMPSONS_150;FAFF_100, ICEBURN_DOUBLEEXTREME, GUCCI_150, FEDRS ORIGINAL_SERIES10, ARQA_PREMIUM120, ARQA_PREMIUM150;0;0.0;Снюс
501;rec09Xkd5PfGc8vGs;SIMPSONS 150 Ледяной абрикос;SIMPSONS;150;Ледяной абрикос;;Слим;150;Крепкий;30;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Фрукты;Терпкая;False;;Влажный;Не течёт;Целлюлоза;SIMPSONS_150;FAFF_100, ICEBURN_DOUBLEEXTREME, GUCCI_150, FEDRS ORIGINAL_SERIES10, ARQA_PREMIUM120, ARQA_PREMIUM150;0;0.0;Снюс
502;recqyoxDy75Np9CD0;SIMPSONS 150 Кактус лайм;SIMPSONS;150;Кактус лайм;;Слим;150;Очень крепкий;30;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Цветы;Терпкая;True;;Влажный;Не течёт;Целлюлоза;SIMPSONS_150;FAFF_100, ICEBURN_DOUBLEEXTREME, GUCCI_150, FEDRS ORIGINAL_SERIES10, ARQA_PREMIUM120, ARQA_PREMIUM150;0;0.0;Снюс
503;recvbHjtllf1BK0bK;SIMPSONS 150 Мандариновый фреш;SIMPSONS;150;Мандариновый фреш;;Слим;150;Очень крепкий;30;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Фрукты;Сладкая;False;;Липкий;Не течёт;Целлюлоза;SIMPSONS_150;FAFF_100, ICEBURN_DOUBLEEXTREME, GUCCI_150, FEDRS ORIGINAL_SERIES10, ARQA_PREMIUM120, ARQA_PREMIUM150;0;0.0;Снюс
504;recav9kL2DIlnwrkR;SIMPSONS 150 Голубая лагуна;SIMPSONS;150;Голубая лагуна;;Слим;150;Очень крепкий;30;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Напитки;Сладкая;True;;Липкий;Не течёт;Целлюлоза;SIMPSONS_150;KASTA_PHOBIA, ШОК_X201, ШОК_SHTORM200, DRYMOST_ARMAGEDON, PODONKI_HARD, ISTERIKA_150;0;0.0;Снюс
505;recVsTE2CSLCFTtTS;SIMPSONS 200 БЕРНС - Мята;SIMPSONS;200;БЕРНС - Мята;;Слим;200;Очень крепкий;30;;;;;450.0;400.0;160.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Мята;Освежающая;True;;Липкий;Не течёт;Целлюлоза;SIMPSONS_200;KASTA_PHOBIA, ШОК_X201, ШОК_SHTORM200, DRYMOST_ARMAGEDON, PODONKI_HARD, ISTERIKA_150;0;0.0;Снюс
506;recNey4ct7Gmxqn4o;ТРИНАШКА BY ICEBURN Жвачка;ТРИНАШКА;BY ICEBURN;Жвачка;;Слим;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;185.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Жвачки;Сладкая;False;;Слегка увлажнённый;Не течёт;Целлюлоза;ТРИНАШКА_BYICEBURN;DLTA_150, ARQA_PREMIUM120, FEDRS ORIGINAL_SERIES10, ICEBURN_DOUBLEEXTREME, MAD _CLASSIC, GUCCI_150;0;0.0;Снюс
507;recHh7Xrl5z3MPmpw;ТРИНАШКА BY ICEBURN Энергетик - черника;ТРИНАШКА;BY ICEBURN;Энергетик - черника;;Слим;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;185.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Терпкая;False;;Слегка увлажнённый;Не течёт;Целлюлоза;ТРИНАШКА_BYICEBURN;DLTA_150, ARQA_PREMIUM120, FEDRS ORIGINAL_SERIES10, ICEBURN_DOUBLEEXTREME, MAD _CLASSIC, GUCCI_150;0;0.0;Снюс
